"GCAM_region_name","GCAM_region_ID","GCAM_commodity","year","est.cp_2005usd_tonne"
"Central Asia","10","Wheat",1978,646.94683439474
"China","11","Wheat",1978,489.200622383288
"EU-12","12","Wheat",1978,1001.53595704802
"EU-15","13","Wheat",1978,1437.76679298336
"Europe_Non_EU","15","Wheat",1978,896.394511595557
"European Free Trade Association","16","Wheat",1978,2291.10610193511
"India","17","Wheat",1978,461.93050870899
"Indonesia","18","Wheat",1978,526.767886693174
"Japan","19","Wheat",1978,2411.19039866012
"Mexico","20","Wheat",1978,1035.06675541356
"Middle East","21","Wheat",1978,1227.95542012535
"Pakistan","22","Wheat",1978,499.174347809006
"South Africa","24","Wheat",1978,1051.82240030651
"South America_Northern","25","Wheat",1978,1137.6167159661
"South America_Southern","26","Wheat",1978,825.006991111489
"South Asia","27","Wheat",1978,440.046827988074
"South Korea","28","Wheat",1978,961.808044668791
"Southeast Asia","29","Wheat",1978,618.258969262457
"Argentina","31","Wheat",1978,1026.47201434599
"Colombia","32","Wheat",1978,838.759153398571
"HongKong_Macau","33","Wheat",1978,1226.96533588553
"USA","01","Beef",1979,14341.0575098556
"Africa_Eastern","02","Beef",1979,1679.85538440718
"Africa_Northern","03","Beef",1979,3241.6888825588
"Africa_Southern","04","Beef",1979,2311.23809696927
"Africa_Western","05","Beef",1979,2222.27250192644
"Australia_NZ","06","Beef",1979,9842.75639082369
"Brazil","07","Beef",1979,5110.76922237521
"Canada","08","Beef",1979,12167.9059535255
"Central America and Caribbean","09","Beef",1979,4169.64090437321
"Central Asia","10","Beef",1979,3746.21325916257
"China","11","Beef",1979,1889.76569362077
"EU-12","12","Beef",1979,7009.92925821498
"EU-15","13","Beef",1979,14811.1115631669
"Europe_Non_EU","15","Beef",1979,6093.82362568551
"European Free Trade Association","16","Beef",1979,28243.2650457135
"India","17","Beef",1979,1468.20439077221
"Indonesia","18","Beef",1979,2244.59038688471
"Japan","19","Beef",1979,49487.1827830027
"Mexico","20","Beef",1979,7316.43754889044
"Middle East","21","Beef",1979,10344.8244181996
"Pakistan","22","Beef",1979,1892.10481835173
"South Africa","24","Beef",1979,5936.65542782606
"South America_Northern","25","Beef",1979,7408.39455904561
"South America_Southern","26","Beef",1979,4187.88618503553
"South Asia","27","Beef",1979,1512.36813581907
"South Korea","28","Beef",1979,8199.55471459035
"Southeast Asia","29","Beef",1979,2875.75999119617
"Argentina","31","Beef",1979,7873.89525918809
"Colombia","32","Beef",1979,4159.4949902186
"HongKong_Macau","33","Beef",1979,10564.1793797059
"USA","01","Corn",1979,2251.41563556619
"Africa_Eastern","02","Corn",1979,444.316944092408
"Africa_Northern","03","Corn",1979,670.422625062777
"Africa_Southern","04","Corn",1979,563.621425902457
"Africa_Western","05","Corn",1979,596.433022612946
"Australia_NZ","06","Corn",1979,2055.67068136908
"Brazil","07","Corn",1979,1142.7408462617
"Canada","08","Corn",1979,2174.09439512372
"Central America and Caribbean","09","Corn",1979,1077.74309613119
"Central Asia","10","Corn",1979,704.549104032583
"China","11","Corn",1979,377.81313721653
"EU-12","12","Corn",1979,1338.12252972601
"EU-15","13","Corn",1979,2113.70846197176
"Europe_Non_EU","15","Corn",1979,1144.61428370481
"European Free Trade Association","16","Corn",1979,3049.23364000368
"India","17","Corn",1979,432.183094253918
"Indonesia","18","Corn",1979,514.337505087014
"Japan","19","Corn",1979,2858.77895509677
"Mexico","20","Corn",1979,1456.94773640213
"Middle East","21","Corn",1979,1747.30835252732
"Pakistan","22","Corn",1979,509.605214560795
"South Africa","24","Corn",1979,1332.35120065885
"South America_Northern","25","Corn",1979,1620.97792898188
"South America_Southern","26","Corn",1979,1010.40713167629
"South Asia","27","Corn",1979,433.560582935201
"South Korea","28","Corn",1979,1169.35058937003
"Southeast Asia","29","Corn",1979,722.264291184317
"Argentina","31","Corn",1979,1385.7590707675
"Colombia","32","Corn",1979,1052.98361665275
"HongKong_Macau","33","Corn",1979,1811.04824247788
"USA","01","Dairy",1979,1250.05480310246
"Africa_Eastern","02","Dairy",1979,465.930054866559
"Africa_Northern","03","Dairy",1979,595.49704236238
"Africa_Southern","04","Dairy",1979,551.000909592453
"Africa_Western","05","Dairy",1979,507.446571242386
"Australia_NZ","06","Dairy",1979,828.819100175338
"Brazil","07","Dairy",1979,907.219676605908
"Canada","08","Dairy",1979,1735.77430210703
"Central America and Caribbean","09","Dairy",1979,859.541392165985
"Central Asia","10","Dairy",1979,725.850069075556
"China","11","Dairy",1979,544.546110699858
"EU-12","12","Dairy",1979,828.936661823935
"EU-15","13","Dairy",1979,1227.11765843539
"Europe_Non_EU","15","Dairy",1979,757.215830190521
"European Free Trade Association","16","Dairy",1979,2162.79754194004
"India","17","Dairy",1979,413.76470946531
"Indonesia","18","Dairy",1979,515.596947584587
"Japan","19","Dairy",1979,1937.84896743406
"Mexico","20","Dairy",1979,1160.74877020042
"Middle East","21","Dairy",1979,1173.52820584339
"Pakistan","22","Dairy",1979,490.563835064015
"South Africa","24","Dairy",1979,1028.45805750653
"South America_Northern","25","Dairy",1979,1101.17589203348
"South America_Southern","26","Dairy",1979,664.938525078258
"South Asia","27","Dairy",1979,463.29635812691
"South Korea","28","Dairy",1979,1274.50077836947
"Southeast Asia","29","Dairy",1979,468.31772135984
"Argentina","31","Dairy",1979,991.589748999312
"Colombia","32","Dairy",1979,731.082707752188
"HongKong_Macau","33","Dairy",1979,1121.86642944114
"USA","01","MiscCrop",1979,3220.1084850739
"Africa_Eastern","02","MiscCrop",1979,1056.65943558817
"Africa_Northern","03","MiscCrop",1979,1061.0806276397
"Africa_Southern","04","MiscCrop",1979,917.744778785105
"Africa_Western","05","MiscCrop",1979,978.075146206216
"Australia_NZ","06","MiscCrop",1979,3409.8849505378
"Brazil","07","MiscCrop",1979,4116.15164812946
"Canada","08","MiscCrop",1979,2628.47836300246
"Central America and Caribbean","09","MiscCrop",1979,3148.18829405627
"Central Asia","10","MiscCrop",1979,1911.70789306278
"China","11","MiscCrop",1979,4799.01024564298
"EU-12","12","MiscCrop",1979,1989.00065617964
"EU-15","13","MiscCrop",1979,3538.00579557345
"Europe_Non_EU","15","MiscCrop",1979,2079.54718590093
"European Free Trade Association","16","MiscCrop",1979,7048.53454892608
"India","17","MiscCrop",1979,702.395917107195
"Indonesia","18","MiscCrop",1979,1036.16582151439
"Japan","19","MiscCrop",1979,5117.73956788465
"Mexico","20","MiscCrop",1979,2500.18112618048
"Middle East","21","MiscCrop",1979,2660.45602881781
"Pakistan","22","MiscCrop",1979,957.963252087052
"South Africa","24","MiscCrop",1979,1987.0375744002
"South America_Northern","25","MiscCrop",1979,2389.96080518228
"South America_Southern","26","MiscCrop",1979,1676.88331915196
"South Asia","27","MiscCrop",1979,744.372920871465
"South Korea","28","MiscCrop",1979,1867.09485663485
"Southeast Asia","29","MiscCrop",1979,1146.75171408335
"Argentina","31","MiscCrop",1979,3210.70380446814
"Colombia","32","MiscCrop",1979,1718.80259156037
"HongKong_Macau","33","MiscCrop",1979,3941.84534889875
"USA","01","OilCrop",1979,5269.11956294219
"Africa_Eastern","02","OilCrop",1979,1472.06964856686
"Africa_Northern","03","OilCrop",1979,2019.93344661994
"Africa_Southern","04","OilCrop",1979,1791.13606673464
"Africa_Western","05","OilCrop",1979,1790.67037995324
"Australia_NZ","06","OilCrop",1979,4857.16506163934
"Brazil","07","OilCrop",1979,3092.63076586648
"Canada","08","OilCrop",1979,5081.56844821908
"Central America and Caribbean","09","OilCrop",1979,2525.03976037931
"Central Asia","10","OilCrop",1979,2092.67968836395
"China","11","OilCrop",1979,1347.39069664636
"EU-12","12","OilCrop",1979,3484.31228807288
"EU-15","13","OilCrop",1979,4859.73349471432
"Europe_Non_EU","15","OilCrop",1979,2952.71638542138
"European Free Trade Association","16","OilCrop",1979,6283.73353824726
"India","17","OilCrop",1979,1443.64391122292
"Indonesia","18","OilCrop",1979,1693.08409243454
"Japan","19","OilCrop",1979,5321.74115272743
"Mexico","20","OilCrop",1979,3575.5149372581
"Middle East","21","OilCrop",1979,4326.78105118601
"Pakistan","22","OilCrop",1979,1651.78069220643
"South Africa","24","OilCrop",1979,3438.04341972481
"South America_Northern","25","OilCrop",1979,3965.89069699433
"South America_Southern","26","OilCrop",1979,2769.48348864578
"South Asia","27","OilCrop",1979,1422.8388984016
"South Korea","28","OilCrop",1979,3088.04441019075
"Southeast Asia","29","OilCrop",1979,2151.61752421001
"Argentina","31","OilCrop",1979,3577.92327456237
"Colombia","32","OilCrop",1979,2775.5558615463
"HongKong_Macau","33","OilCrop",1979,4423.81266444253
"USA","01","OtherGrain",1979,3265.87190634378
"Africa_Eastern","02","OtherGrain",1979,656.210796117211
"Africa_Northern","03","OtherGrain",1979,912.756111836478
"Africa_Southern","04","OtherGrain",1979,750.089650243944
"Africa_Western","05","OtherGrain",1979,782.027107465837
"Australia_NZ","06","OtherGrain",1979,2872.44718081471
"Brazil","07","OtherGrain",1979,2114.41941248347
"Canada","08","OtherGrain",1979,3136.09426832509
"Central America and Caribbean","09","OtherGrain",1979,1627.90815194715
"Central Asia","10","OtherGrain",1979,980.788668137695
"China","11","OtherGrain",1979,1394.32693437388
"EU-12","12","OtherGrain",1979,2008.85534305424
"EU-15","13","OtherGrain",1979,3110.35166293103
"Europe_Non_EU","15","OtherGrain",1979,1729.55585070395
"European Free Trade Association","16","OtherGrain",1979,4812.13774330815
"India","17","OtherGrain",1979,556.039161730299
"Indonesia","18","OtherGrain",1979,729.463336794973
"Japan","19","OtherGrain",1979,5011.13559953853
"Mexico","20","OtherGrain",1979,2019.23005345275
"Middle East","21","OtherGrain",1979,2630.81673644243
"Pakistan","22","OtherGrain",1979,684.973529154265
"South Africa","24","OtherGrain",1979,1884.37455855941
"South America_Northern","25","OtherGrain",1979,2325.54659968795
"South America_Southern","26","OtherGrain",1979,1418.86816949423
"South Asia","27","OtherGrain",1979,567.779112481156
"South Korea","28","OtherGrain",1979,1951.07955187568
"Southeast Asia","29","OtherGrain",1979,969.60265203638
"Argentina","31","OtherGrain",1979,1995.77658226675
"Colombia","32","OtherGrain",1979,1476.07650010341
"HongKong_Macau","33","OtherGrain",1979,2643.59241653508
"USA","01","PalmFruit",1979,1048.51138279145
"Africa_Eastern","02","PalmFruit",1979,409.908096823354
"Africa_Northern","03","PalmFruit",1979,491.407928188922
"Africa_Southern","04","PalmFruit",1979,361.730230916889
"Africa_Western","05","PalmFruit",1979,394.517914809677
"Australia_NZ","06","PalmFruit",1979,980.419343921893
"Brazil","07","PalmFruit",1979,678.281333796439
"Canada","08","PalmFruit",1979,1020.45558534085
"Central America and Caribbean","09","PalmFruit",1979,765.160169094715
"Central Asia","10","PalmFruit",1979,498.765782915412
"China","11","PalmFruit",1979,495.888107563841
"EU-12","12","PalmFruit",1979,755.489088203655
"EU-15","13","PalmFruit",1979,951.716797803174
"Europe_Non_EU","15","PalmFruit",1979,659.012455405528
"European Free Trade Association","16","PalmFruit",1979,1112.57830108913
"India","17","PalmFruit",1979,425.3683145995
"Indonesia","18","PalmFruit",1979,465.396716372509
"Japan","19","PalmFruit",1979,940.593590724364
"Mexico","20","PalmFruit",1979,969.019576172886
"Middle East","21","PalmFruit",1979,874.630743928483
"Pakistan","22","PalmFruit",1979,418.014180911243
"South Africa","24","PalmFruit",1979,738.946658901158
"South America_Northern","25","PalmFruit",1979,968.327787725229
"South America_Southern","26","PalmFruit",1979,630.94686429052
"South Asia","27","PalmFruit",1979,399.99141790765
"South Korea","28","PalmFruit",1979,641.501237982833
"Southeast Asia","29","PalmFruit",1979,521.337597448167
"Argentina","31","PalmFruit",1979,766.726700771937
"Colombia","32","PalmFruit",1979,604.075587055694
"HongKong_Macau","33","PalmFruit",1979,908.933160842323
"USA","01","Pork",1979,8198.32916692242
"Africa_Eastern","02","Pork",1979,2696.52643677683
"Africa_Northern","03","Pork",1979,5010.9565823183
"Africa_Southern","04","Pork",1979,2614.93137892199
"Africa_Western","05","Pork",1979,2770.03168896498
"Australia_NZ","06","Pork",1979,7771.35956768633
"Brazil","07","Pork",1979,3803.36554272079
"Canada","08","Pork",1979,7852.49626700023
"Central America and Caribbean","09","Pork",1979,8628.16100433479
"Central Asia","10","Pork",1979,4446.38588012442
"China","11","Pork",1979,2934.81696486577
"EU-12","12","Pork",1979,6676.56078831825
"EU-15","13","Pork",1979,9853.39686618883
"Europe_Non_EU","15","Pork",1979,6285.51937928417
"European Free Trade Association","16","Pork",1979,21952.2634125274
"India","17","Pork",1979,2040.11149220202
"Japan","19","Pork",1979,11315.3799947523
"Mexico","20","Pork",1979,8219.03967770185
"Middle East","21","Pork",1979,15465.4530530928
"Pakistan","22","Pork",1979,3694.53077753394
"South Africa","24","Pork",1979,6463.22034506765
"South America_Northern","25","Pork",1979,10044.9611768014
"South America_Southern","26","Pork",1979,3897.72526630207
"South Asia","27","Pork",1979,2068.42171616361
"South Korea","28","Pork",1979,8571.45072751151
"Southeast Asia","29","Pork",1979,4392.37180247892
"Argentina","31","Pork",1979,6980.10139210902
"Colombia","32","Pork",1979,4717.37800238376
"HongKong_Macau","33","Pork",1979,8343.6872565479
"USA","01","Poultry",1979,3690.91916763811
"Africa_Eastern","02","Poultry",1979,2327.85017379397
"Africa_Northern","03","Poultry",1979,2625.21416608729
"Africa_Southern","04","Poultry",1979,1943.90637199945
"Africa_Western","05","Poultry",1979,2654.49255876167
"Australia_NZ","06","Poultry",1979,4971.52621813492
"Brazil","07","Poultry",1979,3525.02548787042
"Canada","08","Poultry",1979,4493.58417671127
"Central America and Caribbean","09","Poultry",1979,4757.39956841235
"Central Asia","10","Poultry",1979,2671.01945851751
"China","11","Poultry",1979,2031.27655540818
"EU-12","12","Poultry",1979,3897.41900285671
"EU-15","13","Poultry",1979,5266.22449120798
"Europe_Non_EU","15","Poultry",1979,4396.79589037245
"European Free Trade Association","16","Poultry",1979,13290.7161738944
"India","17","Poultry",1979,1804.14118529338
"Indonesia","18","Poultry",1979,2495.53930689386
"Japan","19","Poultry",1979,4759.30873111257
"Mexico","20","Poultry",1979,4343.4169371404
"Middle East","21","Poultry",1979,3909.61601440018
"Pakistan","22","Poultry",1979,1951.66708443558
"South Africa","24","Poultry",1979,4015.48169575797
"South America_Northern","25","Poultry",1979,3511.50654620731
"South America_Southern","26","Poultry",1979,2900.69844819828
"South Asia","27","Poultry",1979,1640.37734314998
"South Korea","28","Poultry",1979,5552.23733034287
"Southeast Asia","29","Poultry",1979,2377.94621109081
"Argentina","31","Poultry",1979,3595.44799103031
"Colombia","32","Poultry",1979,3799.57440451398
"HongKong_Macau","33","Poultry",1979,4044.13966815297
"USA","01","Rice",1979,2469.64712811216
"Africa_Eastern","02","Rice",1979,745.486056498253
"Africa_Northern","03","Rice",1979,945.096944678352
"Africa_Southern","04","Rice",1979,840.502437161081
"Africa_Western","05","Rice",1979,914.449000320454
"Australia_NZ","06","Rice",1979,2139.3841600795
"Brazil","07","Rice",1979,1740.75881324632
"Canada","08","Rice",1979,2353.6695413718
"Central America and Caribbean","09","Rice",1979,1293.24496263216
"Central Asia","10","Rice",1979,1103.19583990257
"China","11","Rice",1979,725.355851814464
"EU-12","12","Rice",1979,1765.27333393846
"EU-15","13","Rice",1979,2637.50203990335
"Europe_Non_EU","15","Rice",1979,2691.61629907108
"European Free Trade Association","16","Rice",1979,2579.16309146704
"India","17","Rice",1979,726.254348934904
"Indonesia","18","Rice",1979,824.410051682558
"Japan","19","Rice",1979,5619.21063749887
"Mexico","20","Rice",1979,1730.09239226927
"Middle East","21","Rice",1979,2254.15276009667
"Pakistan","22","Rice",1979,817.686231136404
"South Africa","24","Rice",1979,1784.09513111028
"South America_Northern","25","Rice",1979,1875.21313538747
"South America_Southern","26","Rice",1979,1298.60146358509
"South Asia","27","Rice",1979,721.73563674461
"South Korea","28","Rice",1979,2209.02916037529
"Southeast Asia","29","Rice",1979,1005.57725210006
"Argentina","31","Rice",1979,1739.10508898237
"Colombia","32","Rice",1979,1314.96207014653
"HongKong_Macau","33","Rice",1979,2082.29239212988
"USA","01","Root_Tuber",1979,783.538465967988
"Africa_Eastern","02","Root_Tuber",1979,245.95116445763
"Africa_Northern","03","Root_Tuber",1979,403.89623250222
"Africa_Southern","04","Root_Tuber",1979,263.546016480622
"Africa_Western","05","Root_Tuber",1979,340.365379427163
"Australia_NZ","06","Root_Tuber",1979,991.05162796176
"Brazil","07","Root_Tuber",1979,463.027935494323
"Canada","08","Root_Tuber",1979,689.359805865244
"Central America and Caribbean","09","Root_Tuber",1979,701.394656813711
"Central Asia","10","Root_Tuber",1979,335.347561389587
"China","11","Root_Tuber",1979,2896.55695030215
"EU-12","12","Root_Tuber",1979,564.932742652793
"EU-15","13","Root_Tuber",1979,805.385297236862
"Europe_Non_EU","15","Root_Tuber",1979,679.514511434102
"European Free Trade Association","16","Root_Tuber",1979,1668.27712368626
"India","17","Root_Tuber",1979,242.326107585228
"Indonesia","18","Root_Tuber",1979,248.245945043571
"Japan","19","Root_Tuber",1979,1916.56700558517
"Mexico","20","Root_Tuber",1979,781.972234195892
"Middle East","21","Root_Tuber",1979,762.00196699706
"Pakistan","22","Root_Tuber",1979,255.127218573841
"South Africa","24","Root_Tuber",1979,716.988611611412
"South America_Northern","25","Root_Tuber",1979,867.642103126014
"South America_Southern","26","Root_Tuber",1979,435.187084915873
"South Asia","27","Root_Tuber",1979,233.262421279469
"South Korea","28","Root_Tuber",1979,907.518800859666
"Southeast Asia","29","Root_Tuber",1979,310.956910914009
"Argentina","31","Root_Tuber",1979,526.585406373634
"Colombia","32","Root_Tuber",1979,500.110354956451
"HongKong_Macau","33","Root_Tuber",1979,629.523903426136
"USA","01","SheepGoat",1979,15484.7423698987
"Africa_Eastern","02","SheepGoat",1979,3823.19093369025
"Africa_Northern","03","SheepGoat",1979,6861.70349315488
"Africa_Southern","04","SheepGoat",1979,4354.04412381948
"Africa_Western","05","SheepGoat",1979,4192.91891695944
"Australia_NZ","06","SheepGoat",1979,9812.50826249339
"Brazil","07","SheepGoat",1979,6592.26789322084
"Canada","08","SheepGoat",1979,16345.8699199822
"Central America and Caribbean","09","SheepGoat",1979,7991.49093267164
"Central Asia","10","SheepGoat",1979,5290.58646785053
"China","11","SheepGoat",1979,3432.90277235205
"EU-12","12","SheepGoat",1979,7970.37872663233
"EU-15","13","SheepGoat",1979,22133.2309374169
"Europe_Non_EU","15","SheepGoat",1979,8613.19098909393
"European Free Trade Association","16","SheepGoat",1979,23569.3713746758
"India","17","SheepGoat",1979,3246.17992553616
"Indonesia","18","SheepGoat",1979,3926.05125470264
"Japan","19","SheepGoat",1979,10607.7855631391
"Mexico","20","SheepGoat",1979,11968.5805539525
"Middle East","21","SheepGoat",1979,11592.804486705
"Pakistan","22","SheepGoat",1979,3645.47403417109
"South Africa","24","SheepGoat",1979,9768.50426429969
"South America_Northern","25","SheepGoat",1979,9418.1044009515
"South America_Southern","26","SheepGoat",1979,5933.55495621121
"South Asia","27","SheepGoat",1979,3149.8038708357
"South Korea","28","SheepGoat",1979,10728.1229120589
"Southeast Asia","29","SheepGoat",1979,4525.72753723896
"Argentina","31","SheepGoat",1979,8477.90199682808
"Colombia","32","SheepGoat",1979,6762.40168155683
"HongKong_Macau","33","SheepGoat",1979,10216.8760104369
"USA","01","SugarCrop",1979,873.934829903076
"Africa_Eastern","02","SugarCrop",1979,771.753592695275
"Africa_Northern","03","SugarCrop",1979,770.213521261287
"Africa_Southern","04","SugarCrop",1979,755.332651949966
"Africa_Western","05","SugarCrop",1979,793.317018060097
"Australia_NZ","06","SugarCrop",1979,839.172558045506
"Brazil","07","SugarCrop",1979,857.902626423739
"Canada","08","SugarCrop",1979,982.050925482902
"Central America and Caribbean","09","SugarCrop",1979,796.522486668092
"Central Asia","10","SugarCrop",1979,834.476556759095
"China","11","SugarCrop",1979,1051.38450597072
"EU-12","12","SugarCrop",1979,852.173856071009
"EU-15","13","SugarCrop",1979,922.533550495764
"Europe_Non_EU","15","SugarCrop",1979,837.16251808504
"European Free Trade Association","16","SugarCrop",1979,1077.9290327482
"India","17","SugarCrop",1979,736.854637395219
"Indonesia","18","SugarCrop",1979,782.647853677756
"Japan","19","SugarCrop",1979,1057.36472902504
"Mexico","20","SugarCrop",1979,806.553122884721
"Middle East","21","SugarCrop",1979,874.096655863321
"Pakistan","22","SugarCrop",1979,748.061348101106
"South Africa","24","SugarCrop",1979,830.566145603918
"South America_Northern","25","SugarCrop",1979,811.367925020812
"South America_Southern","26","SugarCrop",1979,790.12545367328
"South Asia","27","SugarCrop",1979,749.648711817738
"South Korea","28","SugarCrop",1979,853.606068357589
"Southeast Asia","29","SugarCrop",1979,772.055890311941
"Argentina","31","SugarCrop",1979,867.424769693244
"Colombia","32","SugarCrop",1979,781.87944591105
"HongKong_Macau","33","SugarCrop",1979,880.81821183405
"USA","01","Wheat",1979,1590.37233270607
"Africa_Eastern","02","Wheat",1979,508.090959815821
"Africa_Northern","03","Wheat",1979,686.828987683384
"Africa_Southern","04","Wheat",1979,627.248419953272
"Africa_Western","05","Wheat",1979,586.425147524463
"Australia_NZ","06","Wheat",1979,1471.7295596938
"Brazil","07","Wheat",1979,1003.36552333125
"Canada","08","Wheat",1979,1572.78071107869
"Central America and Caribbean","09","Wheat",1979,805.260059411577
"Central Asia","10","Wheat",1979,714.619776412092
"China","11","Wheat",1979,581.093425137626
"EU-12","12","Wheat",1979,1083.21132471533
"EU-15","13","Wheat",1979,1557.01843387065
"Europe_Non_EU","15","Wheat",1979,991.602730816057
"European Free Trade Association","16","Wheat",1979,2530.89077284963
"India","17","Wheat",1979,481.406332325593
"Indonesia","18","Wheat",1979,586.369196682073
"Japan","19","Wheat",1979,2642.14631929482
"Mexico","20","Wheat",1979,1135.71993905092
"Middle East","21","Wheat",1979,1292.57004522731
"Pakistan","22","Wheat",1979,538.858621136527
"South Africa","24","Wheat",1979,1179.85551551611
"South America_Northern","25","Wheat",1979,1243.53562607714
"South America_Southern","26","Wheat",1979,892.37673847916
"South Asia","27","Wheat",1979,474.830454586466
"South Korea","28","Wheat",1979,1026.80792343343
"Southeast Asia","29","Wheat",1979,680.59915010885
"Argentina","31","Wheat",1979,1148.73573753932
"Colombia","32","Wheat",1979,917.022910655755
"HongKong_Macau","33","Wheat",1979,1386.07969107158
"USA","01","Beef",1980,13846.9471395243
"Africa_Eastern","02","Beef",1980,1726.75623098467
"Africa_Northern","03","Beef",1980,3435.87323279742
"Africa_Southern","04","Beef",1980,2491.20582954978
"Africa_Western","05","Beef",1980,2283.17409707866
"Australia_NZ","06","Beef",1980,10148.4498348159
"Brazil","07","Beef",1980,6080.42737939887
"Canada","08","Beef",1980,13667.2369037984
"Central America and Caribbean","09","Beef",1980,4471.12590082866
"Central Asia","10","Beef",1980,4203.8522180748
"China","11","Beef",1980,2150.80855539642
"EU-12","12","Beef",1980,7260.23836037147
"EU-15","13","Beef",1980,16133.1678217783
"Europe_Non_EU","15","Beef",1980,7090.35710308694
"European Free Trade Association","16","Beef",1980,27971.6333398872
"India","17","Beef",1980,1573.35243892225
"Indonesia","18","Beef",1980,2460.75172854351
"Japan","19","Beef",1980,47565.222320762
"Mexico","20","Beef",1980,7513.28622552599
"Middle East","21","Beef",1980,10653.5274101933
"Pakistan","22","Beef",1980,2033.21395476876
"South Africa","24","Beef",1980,6470.38453493505
"South America_Northern","25","Beef",1980,7416.29007792859
"South America_Southern","26","Beef",1980,4342.203631782
"South Asia","27","Beef",1980,1571.03817493113
"South Korea","28","Beef",1980,8546.71749886046
"Southeast Asia","29","Beef",1980,3039.19732459253
"Argentina","31","Beef",1980,8658.33768161935
"Colombia","32","Beef",1980,4375.40946363265
"HongKong_Macau","33","Beef",1980,12095.9659954596
"USA","01","Corn",1980,2250.413575232
"Africa_Eastern","02","Corn",1980,441.471929325756
"Africa_Northern","03","Corn",1980,699.729807341624
"Africa_Southern","04","Corn",1980,578.147258243415
"Africa_Western","05","Corn",1980,590.517400924801
"Australia_NZ","06","Corn",1980,2088.3066092546
"Brazil","07","Corn",1980,1249.69906540899
"Canada","08","Corn",1980,2203.42891893651
"Central America and Caribbean","09","Corn",1980,1050.40159607852
"Central Asia","10","Corn",1980,720.129014165416
"China","11","Corn",1980,391.170870071646
"EU-12","12","Corn",1980,1309.51031378796
"EU-15","13","Corn",1980,2112.13697637623
"Europe_Non_EU","15","Corn",1980,1101.95154212464
"European Free Trade Association","16","Corn",1980,3107.11082217038
"India","17","Corn",1980,439.345739569337
"Indonesia","18","Corn",1980,530.936588273361
"Japan","19","Corn",1980,3157.75752683863
"Mexico","20","Corn",1980,1511.91775800009
"Middle East","21","Corn",1980,1733.28792837902
"Pakistan","22","Corn",1980,518.455820351829
"South Africa","24","Corn",1980,1347.50988211843
"South America_Northern","25","Corn",1980,1595.4488349947
"South America_Southern","26","Corn",1980,1016.3305768191
"South Asia","27","Corn",1980,428.142470041619
"South Korea","28","Corn",1980,1189.26544326606
"Southeast Asia","29","Corn",1980,724.942170645093
"Argentina","31","Corn",1980,1390.47697235502
"Colombia","32","Corn",1980,1071.29447429658
"HongKong_Macau","33","Corn",1980,1885.37264127559
"USA","01","Dairy",1980,1273.21596198554
"Africa_Eastern","02","Dairy",1980,451.006510585153
"Africa_Northern","03","Dairy",1980,607.136763810058
"Africa_Southern","04","Dairy",1980,577.04538073163
"Africa_Western","05","Dairy",1980,487.862262997234
"Australia_NZ","06","Dairy",1980,843.5518229283
"Brazil","07","Dairy",1980,787.260207261685
"Canada","08","Dairy",1980,1337.74873428423
"Central America and Caribbean","09","Dairy",1980,1495.159753182
"Central Asia","10","Dairy",1980,723.707484547197
"China","11","Dairy",1980,546.171470958169
"EU-12","12","Dairy",1980,866.097607961242
"EU-15","13","Dairy",1980,1222.68916184925
"Europe_Non_EU","15","Dairy",1980,782.609422845102
"European Free Trade Association","16","Dairy",1980,2179.30874554367
"India","17","Dairy",1980,434.115476989043
"Indonesia","18","Dairy",1980,511.263447639021
"Japan","19","Dairy",1980,1838.44481775609
"Mexico","20","Dairy",1980,1200.33751917339
"Middle East","21","Dairy",1980,1153.2935838186
"Pakistan","22","Dairy",1980,495.951988657999
"South Africa","24","Dairy",1980,886.566083899713
"South America_Northern","25","Dairy",1980,1130.99994199988
"South America_Southern","26","Dairy",1980,685.971724592438
"South Asia","27","Dairy",1980,441.017771775094
"South Korea","28","Dairy",1980,1324.11571817973
"Southeast Asia","29","Dairy",1980,475.667394455814
"Argentina","31","Dairy",1980,980.275393459706
"Colombia","32","Dairy",1980,702.812300377033
"HongKong_Macau","33","Dairy",1980,1128.05967642863
"USA","01","MiscCrop",1980,2779.31806057509
"Africa_Eastern","02","MiscCrop",1980,924.40041379548
"Africa_Northern","03","MiscCrop",1980,975.843745246693
"Africa_Southern","04","MiscCrop",1980,837.109681438444
"Africa_Western","05","MiscCrop",1980,853.238944758613
"Australia_NZ","06","MiscCrop",1980,2928.31990044494
"Brazil","07","MiscCrop",1980,3958.68311500918
"Canada","08","MiscCrop",1980,2454.46857602758
"Central America and Caribbean","09","MiscCrop",1980,2465.38893974578
"Central Asia","10","MiscCrop",1980,1648.78838922643
"China","11","MiscCrop",1980,4671.00467995255
"EU-12","12","MiscCrop",1980,1796.02280755067
"EU-15","13","MiscCrop",1980,3377.19727576444
"Europe_Non_EU","15","MiscCrop",1980,1543.31910133577
"European Free Trade Association","16","MiscCrop",1980,6222.73568730107
"India","17","MiscCrop",1980,653.214386455093
"Indonesia","18","MiscCrop",1980,909.371522222142
"Japan","19","MiscCrop",1980,4238.93560492696
"Mexico","20","MiscCrop",1980,2199.10855068689
"Middle East","21","MiscCrop",1980,2269.32789606981
"Pakistan","22","MiscCrop",1980,931.275609317033
"South Africa","24","MiscCrop",1980,1773.1950766907
